Time [s],Channel 0,Channel 1,Channel 2,Channel 3
2.523456500,1,1,0,0
2.523580800,1,1,0,1
2.523668700,1,1,1,1
2.525156400,0,1,1,1
2.525324100,0,0,1,1
2.525335800,0,1,1,1
2.525735100,0,1,0,1
2.526165500,0,1,0,0
2.528010200,0,0,0,0
2.528242500,1,0,0,0
2.528701000,1,0,0,1
2.528729200,1,0,0,0
2.528792300,1,0,1,0
2.528940100,1,0,0,0
2.529976500,1,0,1,0
2.530018000,1,1,1,0
2.530125000,1,0,1,0
2.530557600,0,0,1,0
2.530713300,0,0,1,1
2.531255300,0,0,0,1
2.531540600,0,1,0,1
2.531629500,0,1,1,1
2.531670700,0,1,1,0
2.532615800,0,1,1,1
2.532961000,0,1,0,1
2.533821700,1,1,0,1
2.534073200,0,1,0,1
2.534219700,0,1,1,1
2.534316400,0,1,0,1
2.534790000,0,0,0,1
2.535581700,0,1,0,1
2.535769100,0,1,0,0
2.536560000,1,1,0,0
2.537250000,1,0,0,0
2.537511100,1,0,1,0
2.538634800,1,0,1,1
2.538730900,0,0,1,1
2.539050800,0,0,0,1
2.539714700,0,0,1,1
2.540129400,1,0,1,1
2.540466000,1,1,1,1
2.540888900,1,1,1,0
2.541300300,1,0,1,0
2.541303100,0,0,1,0
2.542481700,0,0,1,1
2.542486500,1,0,1,1
2.542609700,1,0,0,1
2.543589200,0,0,0,1
2.544192500,0,1,0,1
2.544271300,0,0,0,1
2.544414000,1,0,0,1
2.544442500,1,0,0,0
2.544577800,1,0,0,1
2.545249300,1,0,0,0
2.545453000,1,0,1,0
2.546346200,0,0,1,0
2.546579700,0,0,0,0
2.546637100,0,0,0,1
2.547099800,0,1,0,1
2.547135200,1,1,0,1
2.547492200,1,1,0,0
2.547695000,1,0,0,0
2.548131600,1,0,0,1
2.549586100,1,0,1,1
2.549852000,1,0,0,1
2.549884600,1,1,0,1
2.549919800,1,1,0,0
2.549923500,0,1,0,0
2.550179800,1,1,0,0
2.550692000,1,1,0,1
2.550744700,1,1,0,0
2.550824500,1,1,1,0
2.551103700,1,1,1,1
2.552201500,1,0,1,1
2.552286000,1,0,0,1
2.552295900,0,0,0,1
2.552401500,0,0,0,0
2.553690300,0,0,1,0
2.554001200,0,0,0,0
2.554618500,0,1,0,0
2.554820000,0,1,1,0
2.554961500,0,1,1,1
2.555039400,1,1,1,1
2.555926000,1,0,1,1
2.557082600,1,1,1,1
2.557094800,1,1,1,0
2.557469100,1,0,1,0
2.557579600,0,0,1,0
2.557666400,0,1,1,0
2.557780700,0,1,0,0
2.559048800,0,1,1,0
2.559190300,1,1,1,0
2.559653700,1,1,1,1
2.559857900,1,0,1,1
2.561138100,1,1,1,1
2.562045800,0,1,1,1
2.562059000,0,1,1,0
2.562298600,0,1,0,0
2.562398000,0,1,1,0
2.563637100,1,1,1,0
2.563810800,1,1,1,1
2.564214600,1,0,1,1
2.564276300,0,0,1,1
2.564734300,1,0,1,1
2.565622000,1,0,0,1
2.565843400,1,1,0,1
2.565985900,1,1,0,0
2.566585900,1,1,1,0
2.567033200,0,1,1,0
2.567493900,0,1,1,1
2.568400300,1,1,1,1
2.568709200,1,1,1,0
2.568923200,1,0,1,0
2.569347200,1,0,0,0
2.569869100,0,0,0,0
2.570993700,0,0,1,0
2.571455900,0,1,1,0
2.571954700,0,1,1,1
2.572065800,1,1,1,1
2.572109200,1,1,1,0
2.573197000,1,1,1,1
2.573314100,1,1,1,0
2.573502400,1,0,1,0
2.573728600,1,0,0,0
2.574066200,1,0,1,0
2.574382600,1,1,1,0
2.574437300,1,0,1,0
2.574816000,1,1,1,0
2.574991000,1,1,1,1
2.575002900,1,0,1,1
2.575282700,0,0,1,1
2.575567200,0,1,1,1
2.576271300,1,1,1,1
2.576706500,1,1,0,1
2.577140300,0,1,0,1
2.577294000,0,0,0,1
2.577346800,0,0,0,0
2.578483500,0,0,1,0
2.578889800,1,0,1,0
2.578943400,1,0,1,1
2.579572500,1,1,1,1
2.579936300,1,0,1,1
2.579946400,0,0,1,1
2.580868700,0,0,0,1
2.580884900,0,0,0,0
2.581274700,1,0,0,0
2.581903500,1,1,0,0
2.582337200,1,1,1,0
2.582902700,1,1,1,1
2.583622700,0,1,1,1
2.583961200,0,0,1,1
2.584212400,0,0,1,0
2.584558600,0,0,0,0
2.585087800,1,0,0,0
2.585149000,1,0,0,1
2.586201800,1,1,0,1
2.586843600,1,1,1,1
2.587189900,1,1,1,0
2.587867700,0,1,1,0
2.588172800,0,1,0,0
2.589360300,0,0,0,0
2.589617800,1,0,0,0
2.589844500,1,0,0,1
2.590370200,1,0,1,1
2.590852200,1,0,1,0
2.590903600,1,0,1,1
2.590913800,1,1,1,1
2.591288500,0,1,1,1
2.593212800,0,1,1,0
2.593544300,0,1,0,0
2.593807400,0,0,0,0
2.594251400,1,0,0,0
2.595817400,1,0,0,1
2.596470300,1,0,1,1
2.596571500,0,0,1,1
2.596632100,0,0,1,0
2.596729000,0,1,1,0
2.596883200,1,1,1,0
2.596961300,1,1,1,1
2.598704400,1,1,1,0
2.599013200,1,0,1,0
2.599336400,0,0,1,0
2.599338500,0,0,0,0
2.600279800,0,0,0,1
2.601871700,0,0,1,1
2.601961500,0,1,1,1
2.602160500,1,1,1,1
2.602803600,0,1,1,1
2.602845400,0,1,1,0
2.603716300,1,1,1,0
2.603862200,1,1,1,1
2.603882800,1,1,0,1
2.604236100,1,1,1,1
2.604472200,1,0,1,1
2.605981200,0,0,1,1
2.606103200,0,0,1,0
2.606362100,0,1,1,0
2.606548100,0,1,0,0
2.607182500,0,1,1,0
2.607221200,0,0,1,0
2.608114500,1,0,1,0
2.608794100,1,0,1,1
2.609156200,0,0,1,1
2.609551600,0,1,1,1
2.609835200,0,1,0,1
2.610047400,0,1,0,0
2.610262400,0,0,0,0
2.611040600,1,0,0,0
2.611637000,0,0,0,0
2.611975100,0,1,0,0
2.612664200,0,0,0,0
2.613103200,0,0,1,0
2.613140900,0,0,1,1
2.613481600,1,0,1,1
2.613913600,1,0,0,1
2.614327800,1,0,0,0
2.614850800,1,0,0,1
2.614937400,1,0,0,0
2.615278000,1,1,0,0
2.616197100,0,1,0,0
2.616822100,0,1,1,0
2.617076400,0,1,0,0
2.617106800,1,1,0,0
2.617387900,0,1,0,0
2.617447100,0,0,0,0
2.617529000,0,0,0,1
2.617572800,1,0,0,1
2.617734100,1,0,0,0
2.617850600,1,0,1,0
2.618285900,1,0,0,0
2.619254100,0,0,0,0
2.619413600,0,1,0,0
2.620328800,0,1,0,1
2.620742700,0,0,0,1
2.621151100,0,0,1,1
2.621726700,0,1,1,1
2.621765500,0,1,1,0
2.622172100,0,1,0,0
2.622422400,1,1,0,0
2.622766600,1,1,0,1
2.622864000,1,1,1,1
2.622997400,1,1,0,1
2.623538600,1,0,0,1
2.624756400,1,1,0,1
2.624796100,0,1,0,1
2.625498300,0,1,0,0
2.625846000,0,1,1,0
2.626027600,0,0,1,0
2.627272200,0,0,1,1
2.627437000,1,0,1,1
2.628128200,1,0,0,1
2.628184300,1,1,0,1
2.628773300,1,1,0,0
2.628863200,1,1,1,0
2.628926200,1,1,1,1
2.629417300,0,1,1,1
2.629779100,1,1,1,1
2.629882100,1,1,1,0
2.630144200,1,0,1,0
2.631085000,1,0,0,0
2.631829600,0,0,0,0
2.632129600,0,1,0,0
2.632547200,0,1,0,1
2.632678000,0,1,0,0
2.633010500,0,0,0,0
2.633277600,0,0,0,1
2.633589700,1,0,0,1
2.634342500,1,0,1,1
2.635461200,0,0,1,1
2.635696700,0,1,1,1
2.636165100,0,1,0,1
2.636247800,0,1,0,0
2.636583800,0,1,0,1
2.637367100,0,1,0,0
2.638112800,0,0,0,0
2.638420200,1,0,0,0
2.638681300,1,0,1,0
2.638782700,1,0,0,0
2.639496400,1,0,0,1
2.640510200,1,1,0,1
2.640777300,0,1,0,1
2.641566600,0,1,1,1
2.641713000,0,1,0,1
2.641910600,0,0,0,1
2.642446200,0,0,0,0
2.642838700,0,1,0,0
2.643112700,1,1,0,0
2.643553300,1,1,0,1
2.643740900,1,1,1,1
2.645483500,1,1,0,1
2.645805600,1,0,0,1
2.646012600,0,0,0,1
2.646076600,0,0,0,0
2.646371900,0,1,0,0
2.646619500,0,1,0,1
2.648190200,0,0,0,1
2.648207000,0,0,1,1
2.648666000,0,1,1,1
2.649059800,0,1,1,0
2.649118400,1,1,1,0
2.649538900,1,1,0,0
2.650222900,1,1,0,1
2.650524500,1,1,1,1
2.650668600,0,1,1,1
2.650688000,0,0,1,1
2.651008300,0,0,1,0
2.652483300,0,1,1,0
2.652988800,0,1,0,0
2.653079400,0,1,0,1
2.653755400,1,1,0,1
2.654510300,1,1,1,1
2.654605800,0,1,1,1
2.655106100,0,1,1,0
2.655265400,0,1,0,0
2.655388700,0,0,0,0
2.655613700,0,0,1,0
2.655757400,0,1,1,0
2.656316500,1,1,1,0
2.657835500,0,1,1,0
2.657974900,0,1,1,1
2.658177700,0,1,0,1
2.658551700,0,0,0,1
2.659320400,0,0,1,1
2.659408600,1,0,1,1
2.659422500,1,0,1,0
2.659451200,1,1,1,0
2.661029500,1,1,1,1
2.661305700,0,1,1,1
2.661308500,0,0,1,1
2.662289500,1,0,1,1
2.662305200,0,0,1,1
2.662559700,0,0,0,1
2.662699100,0,1,0,1
2.662945700,1,1,0,1
2.663245500,0,1,0,1
2.663744700,0,1,0,0
2.664438500,0,1,0,1
2.665291200,0,0,0,1
2.665463800,0,1,0,1
2.665692600,0,1,1,1
2.665889800,1,1,1,1
2.666518900,1,1,0,1
2.666530200,1,1,0,0
2.666699300,1,0,0,0
2.668005100,1,0,0,1
2.668941200,0,0,0,1
2.669030200,0,0,0,0
2.669577900,0,0,1,0
2.669659900,0,1,1,0
2.670558500,0,0,1,0
2.670679600,0,0,1,1
2.672020800,1,0,1,1
2.672373600,1,1,1,1
2.672695800,1,1,0,1
2.673047800,1,1,0,0
2.673457400,0,1,0,0
2.673646000,0,0,0,0
2.674177700,1,0,0,0
2.674196800,1,0,1,0
2.674224100,1,0,1,1
2.674426600,1,0,0,1
2.675673700,1,0,1,1
2.676067100,1,0,1,0
2.676151200,1,1,1,0
2.676361400,1,0,1,0
2.676579700,1,0,1,1
2.676783000,0,0,1,1
2.677091300,1,0,1,1
2.677635800,1,0,1,0
2.677827100,1,1,1,0
2.678289700,1,1,0,0
2.678824700,1,0,0,0
2.679152300,1,0,0,1
2.679188600,1,0,1,1
2.679211900,1,1,1,1
2.679311400,0,1,1,1
2.679522100,0,1,1,0
2.680370000,0,0,1,0
2.680750300,1,0,1,0
2.681145800,0,0,1,0
2.681317200,1,0,1,0
2.681450300,1,0,0,0
2.681534900,0,0,0,0
2.681562100,0,0,1,0
2.681725700,0,0,1,1
2.682485000,1,0,1,1
2.682523900,1,0,1,0
2.682921300,1,0,1,1
2.683162200,1,1,1,1
2.683235800,1,0,1,1
2.684501900,1,1,1,1
2.684769700,1,1,0,1
2.684916500,1,1,0,0
2.685124400,1,1,0,1
2.685279500,0,1,0,1
2.685416500,0,0,0,1
2.686275900,0,1,0,1
2.686683000,0,0,0,1
2.687235000,0,0,1,1
2.688008400,1,0,1,1
2.688016800,1,0,1,0
2.688046100,0,0,1,0
2.688707700,0,1,1,0
2.688852200,0,1,1,1
2.689301600,0,0,1,1
2.689591500,0,1,1,1
2.689606000,0,0,1,1
2.689876100,0,0,0,1
2.690503800,0,0,0,0
2.691114700,1,0,0,0
2.692115500,1,1,0,0
2.692118600,0,1,0,0
2.692833500,0,1,1,0
2.693398600,0,1,1,1
2.694388900,0,1,0,1
2.694586400,1,1,0,1
2.694768600,1,1,0,0
2.694819300,1,0,0,0
2.695100900,1,1,0,0
2.695204000,0,1,0,0
2.697210600,0,0,0,0
2.697305200,0,0,1,0
2.697353300,0,0,1,1
2.697472200,0,1,1,1
2.697776200,0,1,0,1
2.698123600,1,1,0,1
2.698325300,1,1,0,0
2.699103800,0,1,0,0
2.699427700,0,0,0,0
2.699474800,0,0,0,1
2.699553800,0,0,1,1
2.700099600,0,0,0,1
2.700486100,1,0,0,1
2.700524300,1,0,0,0
2.700928200,1,1,0,0
2.701688000,1,0,0,0
2.702221500,0,0,0,0
2.702532200,0,1,0,0
2.702555900,0,0,0,0
2.702667500,0,0,0,1
2.702695000,0,0,1,1
2.703205500,0,0,0,1
2.704070800,1,0,0,1
2.704098800,0,0,0,1
2.704338500,0,1,0,1
2.704519400,1,1,0,1
2.705858300,1,1,0,0
2.706060800,1,0,0,0
2.706226400,1,0,1,0
2.706384100,1,1,1,0
2.706718000,1,1,1,1
2.706814400,1,1,0,1
2.707389900,0,1,0,1
2.708836700,0,1,1,1
2.709138500,1,1,1,1
2.709425700,1,1,1,0
2.709467200,1,0,1,0
2.710019600,1,1,1,0
2.710561500,1,1,0,0
2.710823000,1,0,0,0
2.711767100,1,0,1,0
2.711813800,1,0,1,1
2.712398800,0,0,1,1
2.713215700,0,0,1,0
2.713511400,0,1,1,0
2.713783200,0,0,1,0
2.713810800,1,0,1,0
2.714110500,0,0,1,0
2.714603400,0,0,0,0
2.714695400,0,0,1,0
2.714827800,0,1,1,0
2.714866600,0,1,1,1
2.715649400,0,1,1,0
2.716185200,1,1,1,0
2.716288100,1,1,0,0
2.716714900,1,0,0,0
2.717739700,0,0,0,0
2.717828300,1,0,0,0
2.718234600,1,0,1,0
2.718596000,0,0,1,0
2.718817200,0,0,0,0
2.718864300,0,0,0,1
2.718873500,0,1,0,1
2.719200100,0,0,0,1
2.720035300,0,0,0,0
2.720716700,1,0,0,0
2.721610100,1,0,1,0
2.721640000,1,1,1,0
2.722520000,1,1,0,0
2.722532200,1,1,0,1
2.722776600,1,1,0,0
2.722845800,0,1,0,0
2.723015300,0,1,0,1
2.723310800,1,1,0,1
2.723893400,1,0,0,1
2.724400100,1,0,1,1
2.724803200,1,0,1,0
2.725260500,0,0,1,0
2.726161800,0,0,0,0
2.726794900,0,1,0,0
2.727748200,0,0,0,0
2.728055000,0,0,0,1
2.728368400,1,0,0,1
2.729296300,1,0,1,1
2.729920200,1,0,0,1
2.730200600,1,1,0,1
2.730352800,1,1,1,1
2.730470500,1,1,0,1
2.730926500,0,1,0,1
2.730953100,0,1,0,0
2.731228400,0,1,1,0
2.732664700,0,1,0,0
2.732788200,1,1,0,0
2.733135600,1,0,0,0
2.734149800,1,0,0,1
2.734510100,0,0,0,1
2.734548800,0,1,0,1
2.734886600,0,1,1,1
2.735545700,0,1,1,0
2.735806600,0,1,1,1
2.735822400,0,1,0,1
2.736597100,1,1,0,1
2.737571500,0,1,0,1
2.737577600,0,0,0,1
2.738022500,0,0,1,1
2.738179500,1,0,1,1
2.738614100,0,0,1,1
2.738818000,0,0,1,0
2.739138300,0,1,1,0
2.739442600,0,1,1,1
2.739588300,0,1,0,1
2.741158600,0,0,0,1
2.741392100,1,0,0,1
2.741406900,1,0,1,1
2.741792700,1,0,1,0
2.742134100,1,1,1,0
2.742149200,1,1,1,1
2.742397300,1,1,0,1
2.742877900,1,0,0,1
2.743295100,1,0,1,1
2.743751100,1,0,0,1
2.743925700,1,1,0,1
2.743933000,0,1,0,1
2.744320200,0,1,0,0
2.744708200,0,0,0,0
2.745357400,0,1,0,0
2.745452600,0,1,1,0
2.746431500,0,1,0,0
2.746640600,0,1,1,0
2.746716800,0,0,1,0
2.746807300,1,0,1,0
2.747405400,1,0,1,1
2.748009400,0,0,1,1
2.749541000,0,1,1,1
2.749790700,0,1,0,1
2.749943600,0,1,0,0
2.750159300,1,1,0,0
2.750992100,1,1,0,1
2.751017400,1,1,0,0
2.751440700,1,0,0,0
2.751546100,0,0,0,0
2.752927500,0,0,1,0
2.753202300,0,0,1,1
2.753496800,1,0,1,1
2.753623600,1,1,1,1
2.753679800,1,1,1,0
2.753910600,0,1,1,0
2.755303700,0,1,1,1
2.755686400,1,1,1,1
2.756057700,1,1,0,1
2.756705200,1,0,0,1
2.757445400,1,0,0,0
2.757713500,1,0,0,1
2.757818200,1,0,0,0
2.758661200,0,0,0,0
2.758854800,0,0,1,0
2.759163000,0,0,0,0
2.759657100,0,0,1,0
2.759837100,1,0,1,0
2.759859100,1,1,1,0
2.760502300,1,1,1,1
2.760519000,1,0,1,1
2.762005100,1,0,0,1
2.762035700,1,1,0,1
2.762270200,0,1,0,1
2.762282000,1,1,0,1
2.762451800,1,1,0,0
2.762452900,1,1,1,0
2.763011600,1,1,0,0
2.763715000,1,0,0,0
2.764337800,1,0,0,1
2.764720900,0,0,0,1
2.764963000,1,0,0,1
2.766039300,1,0,1,1
2.766479400,1,1,1,1
2.766528400,1,1,0,1
2.766705600,1,1,0,0
2.767747800,0,1,0,0
2.768180200,0,0,0,0
2.768485100,0,1,0,0
2.768677600,0,1,1,0
2.769510300,0,1,1,1
2.769625700,0,1,1,0
2.769665500,0,1,1,1
2.770206200,0,1,1,0
2.770264700,0,1,0,0
2.770334500,0,1,0,1
2.770621000,1,1,0,1
2.770717700,1,0,0,1
2.770815100,1,0,1,1
2.772887600,1,0,1,0
2.772909600,0,0,1,0
2.773767700,0,0,0,0
2.773815200,0,1,0,0
2.773914200,0,1,0,1
2.774843500,0,1,1,1
2.774980100,1,1,1,1
2.775282700,1,1,1,0
2.775816600,1,1,0,0
2.776271800,1,1,1,0
2.776523700,0,1,1,0
2.776531700,0,0,1,0
2.777518700,1,0,1,0
2.777804900,1,0,1,1
2.778080100,1,0,0,1
2.778916600,0,0,0,1
2.779212700,0,0,0,0
2.779545800,0,1,0,0
2.779988900,0,1,1,0
2.780109000,0,0,1,0
2.781795100,0,1,1,0
2.782003400,1,1,1,0
2.782478100,1,1,1,1
2.782989600,1,1,0,1
2.783404900,0,1,0,1
2.783427800,0,1,0,0
2.783562400,1,1,0,0
2.784220700,1,1,1,0
2.784397800,0,1,1,0
2.784437300,0,0,1,0
2.784610800,1,0,1,0
2.785170000,1,1,1,0
2.785508500,1,1,0,0
2.785830300,1,1,1,0
2.786002100,0,1,1,0
2.786379100,0,1,1,1
2.786956800,0,1,0,1
2.787428800,0,0,0,1
2.787463100,1,0,0,1
2.787549100,1,0,0,0
2.787780300,0,0,0,0
2.787840100,0,0,1,0
2.788079600,0,1,1,0
2.790098700,1,1,1,0
2.790141200,1,1,1,1
2.790264900,1,0,1,1
2.790662900,0,0,1,1
2.790866700,0,0,1,0
2.790998700,0,0,0,0
2.791301100,0,0,0,1
2.791570600,1,0,0,1
2.792410800,1,0,1,1
2.792413000,1,1,1,1
2.792500100,1,1,1,0
2.792537100,0,1,1,0
2.792848700,0,1,0,0
2.794186000,1,1,0,0
2.794776100,1,1,1,0
2.794778700,0,1,1,0
2.794894200,0,0,1,0
2.795351100,1,0,1,0
2.795454400,1,0,0,0
2.795502800,1,0,0,1
2.795601300,1,0,1,1
2.795740000,1,1,1,1
2.795923600,0,1,1,1
2.797839000,0,1,1,0
2.797882500,0,1,1,1
2.798085000,0,0,1,1
2.798210100,0,0,1,0
2.798322000,1,0,1,0
2.798742300,1,0,0,0
2.798846600,1,0,0,1
2.798978600,0,0,0,1
2.799068400,0,0,1,1
2.799674000,0,0,1,0
2.800305300,0,0,1,1
2.800652500,0,1,1,1
2.802016800,0,1,0,1
2.802036300,1,1,0,1
2.802208700,1,1,0,0
2.802553000,1,0,0,0
2.802884700,1,0,0,1
2.803653700,1,1,0,1
2.804031100,1,0,0,1
2.804202600,1,1,0,1
2.804252400,0,1,0,1
2.804304600,0,1,1,1
2.804455700,0,0,1,1
2.804627500,0,1,1,1
2.805966000,0,0,1,1
2.805997000,0,0,1,0
2.806080900,0,0,0,0
2.806168300,1,0,0,0
2.806211700,1,1,0,0
2.806401200,1,1,1,0
2.806598400,1,1,1,1
2.806919300,1,0,1,1
2.807622000,0,0,1,1
2.807631400,0,0,1,0
2.808833100,0,0,0,0
2.808876500,0,1,0,0
2.809101300,0,1,1,0
2.809423400,0,0,1,0
2.809891000,0,1,1,0
2.810144600,0,1,1,1
2.810355100,0,1,0,1
2.810497300,1,1,0,1
2.811249500,0,1,0,1
2.811282800,1,1,0,1
2.812123700,1,0,0,1
2.812548800,1,0,1,1
2.813379100,1,0,1,0
2.814158700,1,0,1,1
2.814355000,0,0,1,1
2.814792500,0,0,0,1
2.815047100,0,1,0,1
2.816078900,0,1,0,0
2.816379700,1,1,0,0
2.816419500,1,1,1,0
2.817281200,1,1,0,0
2.817283200,0,1,0,0
2.817766000,0,0,0,0
2.817810900,0,1,0,0
2.818056000,1,1,0,0
2.818525100,1,1,0,1
2.818615700,1,0,0,1
2.820019900,1,0,1,1
2.820516500,1,0,1,0
2.820648300,1,1,1,0
2.820773100,1,1,0,0
2.820857300,0,1,0,0
2.821130700,0,0,0,0
2.822173000,0,1,0,0
2.822410400,0,1,0,1
2.822957500,0,1,1,1
2.823228200,1,1,1,1
2.824132800,1,1,1,0
2.824328100,1,1,1,1
2.824646500,0,1,1,1
2.824675500,0,1,0,1
2.824825100,0,1,1,1
2.825141500,0,0,1,1
2.825260800,1,0,1,1
2.825719100,1,0,1,0
2.825752200,1,1,1,0
2.825839300,1,0,1,0
2.826034800,1,0,0,0
2.826655700,0,0,0,0
2.827502800,1,0,0,0
2.828519700,1,1,0,0
2.828905200,1,1,0,1
2.829217500,1,1,1,1
2.829687200,0,1,1,1
2.829988600,0,1,0,1
2.830482600,0,0,0,1
2.831062700,0,1,0,1
2.831961700,0,1,0,0
2.832393900,1,1,0,0
2.832695000,1,0,0,0
2.832708200,1,0,1,0
2.834029700,1,0,1,1
2.835054300,1,0,0,1
2.835210300,1,1,0,1
2.835323500,0,1,0,1
2.837290600,0,1,0,0
2.837542100,1,1,0,0
2.837640600,1,1,0,1
2.837643500,1,1,1,1
2.837654800,1,1,1,0
2.838459000,1,0,1,0
2.839206000,1,0,0,0
2.839262900,1,0,0,1
2.839752000,1,1,0,1
2.840098300,1,1,0,0
2.840139700,0,1,0,0
2.840719100,0,1,0,1
2.841134500,0,0,0,1
2.841199000,1,0,0,1
2.841261000,1,0,1,1
2.841988100,1,0,1,0
2.843754900,1,0,1,1
2.843984700,0,0,1,1
2.844175000,0,0,0,1
2.844327200,0,1,0,1
2.845348200,0,1,0,0
2.845921700,0,0,0,0
2.846394000,0,1,0,0
2.846798000,1,1,0,0
2.847090200,1,1,1,0
2.847160800,0,1,1,0
2.847595700,0,0,1,0
2.847714900,0,0,1,1
2.848099400,1,0,1,1
2.848626700,0,0,1,1
2.848774600,0,0,0,1
2.849263600,0,0,0,0
2.849589200,0,0,1,0
2.850064400,1,0,1,0
2.850405900,1,1,1,0
2.850491800,1,1,1,1
2.850806200,1,1,0,1
2.850894300,1,1,1,1
2.851522800,1,1,1,0
2.852041300,1,0,1,0
2.852123800,0,0,1,0
2.852817700,0,1,1,0
2.852829900,0,1,0,0
2.853923200,1,1,0,0
2.854031700,1,1,0,1
2.854530200,1,1,0,0
2.855410600,1,0,0,0
2.855968300,1,0,1,0
2.856251600,1,1,1,0
2.857137400,1,1,1,1
2.857173100,0,1,1,1
2.858743000,0,0,1,1
2.858928500,0,0,0,1
2.859230600,1,0,0,1
2.859233000,1,0,0,0
2.859911200,1,1,0,0
2.860403000,0,1,0,0
2.860937000,1,1,0,0
2.861792300,1,1,1,0
2.862011800,0,1,1,0
2.862050500,0,1,1,1
2.862281600,0,1,1,0
2.862310900,0,1,0,0
2.862413600,1,1,0,0
2.862556000,1,0,0,0
2.863236700,1,1,0,0
2.864196300,1,1,0,1
2.864461900,1,1,0,0
2.864572000,0,1,0,0
2.865028300,0,1,1,0
2.865722900,0,0,1,0
2.867261000,1,0,1,0
2.867283500,1,1,1,0
2.867645500,1,0,1,0
2.867666500,1,0,0,0
2.867668800,1,0,0,1
2.867882100,1,0,1,1
2.868179700,1,1,1,1
2.869298300,0,1,1,1
2.869874100,0,0,1,1
2.870140200,0,0,0,1
2.870376100,0,0,0,0
2.871709200,1,0,0,0
2.871886200,1,1,0,0
2.872355200,1,0,0,0
2.873024900,1,0,0,1
2.873253200,1,0,1,1
2.874324900,0,0,1,1
2.874425700,0,0,0,1
2.874442200,0,1,0,1
2.875167300,0,1,0,0
2.875706000,0,1,1,0
2.876727300,1,1,1,0
2.876754400,1,1,1,1
2.877163600,1,0,1,1
2.877252100,1,0,0,1
2.878550000,0,0,0,1
2.878648800,1,0,0,1
2.879273300,0,0,0,1
2.879535800,0,1,0,1
2.879642900,0,0,0,1
2.879897200,0,0,1,1
2.879965900,0,0,1,0
2.880911300,0,0,1,1
2.881054400,0,1,1,1
2.881143100,0,1,1,0
2.881900300,0,1,0,0
2.882272800,0,0,0,0
2.882481300,1,0,0,0
2.882876800,0,0,0,0
2.883623800,0,0,0,1
2.883670200,0,0,1,1
2.883786800,0,1,1,1
2.885033700,1,1,1,1
2.885172100,1,0,1,1
2.885737900,1,0,1,0
2.885852200,1,1,1,0
2.886713900,0,1,1,0
2.886833600,0,1,0,0
2.887548900,0,1,1,0
2.887764500,0,1,0,0
2.887952300,0,1,0,1
2.888385300,0,0,0,1
2.889978700,1,0,0,1
2.890766700,1,0,1,1
2.890858700,1,0,1,0
2.891028800,1,1,1,0
2.891384200,1,1,1,1
2.891811000,1,1,1,0
2.892332600,1,1,1,1
2.892788400,0,1,1,1
2.892927100,0,0,1,1
2.893028300,0,0,1,0
2.893573700,0,0,0,0
2.894682100,1,0,0,0
2.894766400,1,0,1,0
2.894800200,1,1,1,0
2.895672700,1,1,0,0
2.895723200,1,1,0,1
2.895954100,0,1,0,1
2.895960800,1,1,0,1
2.896455900,1,0,0,1
2.896678700,1,0,1,1
2.897131800,1,0,1,0
2.897234000,0,0,1,0
2.898058700,0,0,1,1
2.898566600,0,1,1,1
2.898654200,0,1,1,0
2.898716000,1,1,1,0
2.899686700,1,1,1,1
2.899823700,1,1,0,1
2.900114900,1,1,0,0
2.900158400,1,1,0,1
2.900192300,0,1,0,1
2.901250000,0,0,0,1
2.901315300,0,0,1,1
2.901353500,0,0,1,0
2.901799900,0,0,0,0
2.902077900,0,1,0,0
2.903048500,1,1,0,0
2.903244800,1,1,1,0
2.903373400,1,1,1,1
2.904366400,1,0,1,1
2.904663000,1,0,1,0
2.905389600,1,0,1,1
2.905739600,1,1,1,1
2.905937100,1,1,0,1
2.906223100,0,1,0,1
2.906392200,0,0,0,1
2.906591900,0,0,0,0
2.907960100,0,0,1,0
2.908323000,0,1,1,0
2.908586100,0,0,1,0
2.909304400,0,0,1,1
2.909379000,1,0,1,1
2.910396900,0,0,1,1
2.911041400,0,0,0,1
2.911340400,0,1,0,1
2.911536200,0,1,0,0
2.911757200,0,1,1,0
2.913062100,0,0,1,0
2.913421800,1,0,1,0
2.913861300,1,1,1,0
2.913999500,1,1,1,1
2.914879600,1,1,0,1
2.915333800,0,1,0,1
2.915756900,0,1,1,1
2.916102800,0,1,0,1
2.916281900,0,0,0,1
2.916670500,0,0,0,0
2.916775800,1,0,0,0
2.916908200,0,0,0,0
2.918536700,0,0,1,0
2.919030100,0,0,0,0
2.919186400,1,0,0,0
2.919187300,1,1,0,0
2.919647600,1,0,0,0
2.919680800,1,0,0,1
2.919792400,1,0,0,0
2.919841700,0,0,0,0
2.920947300,0,0,1,0
2.921346600,0,0,1,1
2.922406100,0,1,1,1
2.922743100,1,1,1,1
2.922940400,1,1,0,1
2.923363700,1,1,0,0
2.923696900,1,1,1,0
2.923825300,1,0,1,0
2.924723600,1,1,1,0
2.925567800,0,1,1,0
2.925843100,0,1,1,1
2.926766100,0,1,1,0
2.926806200,0,1,1,1
2.926925000,0,1,0,1
2.927244800,0,1,0,0
2.927322000,1,1,0,0
2.927369600,1,0,0,0
2.927576000,1,1,0,0
2.928539900,1,1,0,1
2.929096200,1,1,1,1
2.929309400,1,0,1,1
2.929717800,1,1,1,1
